,Symbol,Sell Time,Buy Time,High at order,Low at order,Entry,Exit,Entry Price,Exit Price,Sell Price,Buy Price,Exit Type,Operation,StopLoss,P and L
139,JUBLFOOD,2022-03-04 10:30:00,2022-03-04 10:00:00,540.42,536.96,2022-03-04 10:00:00,2022-03-04 10:30:00,540.42,536.96,536.96,540.42,StopLoss,lower,536.96,-3.4599999999999227
140,ONGC,2022-03-08 10:00:00,2022-03-08 15:00:00,185.45,181.5,2022-03-08 10:00:00,2022-03-08 15:00:00,181.5,180.25,181.5,180.25,DayEnd,upper,185.45,1.25
141,MARUTI,2022-03-08 10:30:00,2022-03-08 10:00:00,6682.6,6604.0,2022-03-08 10:00:00,2022-03-08 10:30:00,6682.6,6604.0,6604.0,6682.6,StopLoss,lower,6604.0,-78.60000000000036
142,INDUSINDBK,2022-03-08 10:45:00,2022-03-08 10:00:00,841.8,826.25,2022-03-08 10:00:00,2022-03-08 10:45:00,841.8,826.25,826.25,841.8,StopLoss,lower,826.25,-15.549999999999955
143,AXISBANK,2022-03-08 10:30:00,2022-03-08 10:00:00,660.9,655.05,2022-03-08 10:00:00,2022-03-08 10:30:00,660.9,655.05,655.05,660.9,StopLoss,lower,655.05,-5.850000000000023
144,PEL,2022-03-08 11:00:00,2022-03-08 10:00:00,1931.6,1903.2,2022-03-08 10:00:00,2022-03-08 11:00:00,1931.6,1903.2,1903.2,1931.6,StopLoss,lower,1903.2,-28.399999999999864
145,TECHM,2022-03-09 10:15:00,2022-03-09 13:00:00,1507.75,1502.1,2022-03-09 10:15:00,2022-03-09 13:00:00,1502.1,1507.75,1502.1,1507.75,StopLoss,upper,1507.75,-5.650000000000091
146,MUTHOOTFIN,2022-03-09 10:00:00,2022-03-09 13:00:00,1418.5,1413.25,2022-03-09 10:00:00,2022-03-09 13:00:00,1413.25,1418.5,1413.25,1418.5,StopLoss,upper,1418.5,-5.25
147,HINDPETRO,2022-03-10 09:45:00,2022-03-10 15:00:00,286.25,280.65,2022-03-10 09:45:00,2022-03-10 15:00:00,280.65,278.5,280.65,278.5,DayEnd,upper,286.25,2.1499999999999773
148,ENDURANCE,2022-03-10 10:00:00,2022-03-10 11:00:00,1194.35,1188.0,2022-03-10 10:00:00,2022-03-10 11:00:00,1188.0,1194.35,1188.0,1194.35,StopLoss,upper,1194.35,-6.349999999999909
149,SONACOMS,2022-03-10 10:00:00,2022-03-10 15:00:00,608.2,602.15,2022-03-10 10:00:00,2022-03-10 15:00:00,602.15,601.45,602.15,601.45,DayEnd,upper,608.2,0.6999999999999318
150,COFORGE,2022-03-10 11:45:00,2022-03-10 10:00:00,4293.0,4266.0,2022-03-10 10:00:00,2022-03-10 11:45:00,4293.0,4266.0,4266.0,4293.0,StopLoss,lower,4266.0,-27.0
151,TATACHEM,2022-03-10 10:15:00,2022-03-10 10:45:00,920.0,916.8,2022-03-10 10:15:00,2022-03-10 10:45:00,916.8,920.0,916.8,920.0,StopLoss,upper,920.0,-3.2000000000000455
152,JINDALSTEL,2022-03-11 09:45:00,2022-03-11 14:45:00,479.6,471.85,2022-03-11 09:45:00,2022-03-11 14:45:00,471.85,479.6,471.85,479.6,StopLoss,upper,479.6,-7.75
153,TATASTEEL,2022-03-11 09:45:00,2022-03-11 15:00:00,133.99,132.11,2022-03-11 09:45:00,2022-03-11 15:00:00,132.11,130.4,132.11,130.4,DayEnd,upper,133.99,1.710000000000008
154,JSWSTEEL,2022-03-11 10:00:00,2022-03-11 14:30:00,670.55,665.0,2022-03-11 10:00:00,2022-03-11 14:30:00,665.0,670.55,665.0,670.55,StopLoss,upper,670.55,-5.5499999999999545
155,MPHASIS,2022-03-14 09:45:00,2022-03-14 15:00:00,3339.95,3322.0,2022-03-14 09:45:00,2022-03-14 15:00:00,3322.0,3289.85,3322.0,3289.85,DayEnd,upper,3339.95,32.15000000000009
156,MGL,2022-03-14 09:45:00,2022-03-14 12:15:00,779.75,770.1,2022-03-14 09:45:00,2022-03-14 12:15:00,770.1,779.75,770.1,779.75,StopLoss,upper,779.75,-9.649999999999977
157,JUBLFOOD,2022-03-14 11:45:00,2022-03-14 10:15:00,499.38,492.25,2022-03-14 10:15:00,2022-03-14 11:45:00,499.38,492.25,492.25,499.38,StopLoss,lower,492.25,-7.1299999999999955
158,MANAPPURAM,2022-03-14 10:15:00,2022-03-14 10:00:00,114.1,113.6,2022-03-14 10:00:00,2022-03-14 10:15:00,114.1,113.6,113.6,114.1,StopLoss,lower,113.6,-0.5
159,ONGC,2022-03-15 11:30:00,2022-03-15 10:00:00,165.25,164.5,2022-03-15 10:00:00,2022-03-15 11:30:00,165.25,164.5,164.5,165.25,StopLoss,lower,164.5,-0.75
160,OIL,2022-03-15 11:30:00,2022-03-15 10:00:00,226.35,225.6,2022-03-15 10:00:00,2022-03-15 11:30:00,226.35,225.6,225.6,226.35,StopLoss,lower,225.6,-0.75
161,CIPLA,2022-03-15 10:15:00,2022-03-15 15:00:00,1081.5,1063.15,2022-03-15 10:15:00,2022-03-15 15:00:00,1063.15,1066.1,1063.15,1066.1,DayEnd,upper,1081.5,-2.949999999999818
163,MARUTI,2022-03-15 10:30:00,2022-03-15 11:00:00,7580.4,7531.0,2022-03-15 10:30:00,2022-03-15 11:00:00,7531.0,7580.4,7531.0,7580.4,StopLoss,upper,7580.4,-49.399999999999636
164,FORTIS,2022-03-16 15:00:00,2022-03-16 10:30:00,248.4,247.05,2022-03-16 10:30:00,2022-03-16 15:00:00,248.4,253.5,253.5,248.4,DayEnd,lower,247.05,5.099999999999994
165,VOLTAS,2022-03-17 09:45:00,2022-03-17 10:30:00,1314.6,1308.0,2022-03-17 09:45:00,2022-03-17 10:30:00,1308.0,1314.6,1308.0,1314.6,StopLoss,upper,1314.6,-6.599999999999909
166,PFC,2022-03-17 10:00:00,2022-03-17 13:45:00,115.7,115.25,2022-03-17 10:00:00,2022-03-17 13:45:00,115.25,115.7,115.25,115.7,StopLoss,upper,115.7,-0.45000000000000284
168,WHIRLPOOL,2022-03-17 10:00:00,2022-03-17 15:00:00,1675.05,1660.4,2022-03-17 10:00:00,2022-03-17 15:00:00,1660.4,1649.35,1660.4,1649.35,DayEnd,upper,1675.05,11.050000000000182
169,GODREJPROP,2022-03-17 10:15:00,2022-03-17 13:15:00,1599.2,1591.0,2022-03-17 10:15:00,2022-03-17 13:15:00,1591.0,1599.2,1591.0,1599.2,StopLoss,upper,1599.2,-8.200000000000045
170,MARUTI,2022-03-21 10:00:00,2022-03-21 11:00:00,7905.0,7871.0,2022-03-21 10:00:00,2022-03-21 11:00:00,7871.0,7905.0,7871.0,7905.0,StopLoss,upper,7905.0,-34.0
171,HINDUNILVR,2022-03-22 15:00:00,2022-03-22 10:30:00,1978.8,1971.0,2022-03-22 10:30:00,2022-03-22 15:00:00,1978.8,1994.0,1994.0,1978.8,DayEnd,lower,1971.0,15.200000000000045
172,APOLLOTYRE,2022-03-22 15:00:00,2022-03-22 10:15:00,183.95,183.15,2022-03-22 10:15:00,2022-03-22 15:00:00,183.95,189.6,189.6,183.95,DayEnd,lower,183.15,5.650000000000006
173,HAVELLS,2022-03-22 15:00:00,2022-03-22 10:15:00,1100.65,1096.0,2022-03-22 10:15:00,2022-03-22 15:00:00,1100.65,1122.95,1122.95,1100.65,DayEnd,lower,1096.0,22.299999999999955
174,IDFCFIRSTB,2022-03-22 11:30:00,2022-03-22 10:15:00,40.9,40.6,2022-03-22 10:15:00,2022-03-22 11:30:00,40.9,40.6,40.6,40.9,StopLoss,lower,40.6,-0.29999999999999716
175,AXISBANK,2022-03-22 15:00:00,2022-03-22 10:15:00,711.5,706.35,2022-03-22 10:15:00,2022-03-22 15:00:00,711.5,729.2,729.2,711.5,DayEnd,lower,706.35,17.700000000000045
176,VOLTAS,2022-03-23 10:00:00,2022-03-23 15:00:00,1329.8,1318.55,2022-03-23 10:00:00,2022-03-23 15:00:00,1318.55,1303.1,1318.55,1303.1,DayEnd,upper,1329.8,15.450000000000045
177,MGL,2022-03-23 10:15:00,2022-03-23 15:00:00,787.0,781.2,2022-03-23 10:15:00,2022-03-23 15:00:00,781.2,774.5,781.2,774.5,DayEnd,upper,787.0,6.7000000000000455
179,KOTAKBANK,2022-03-24 12:00:00,2022-03-24 10:00:00,1723.7,1713.0,2022-03-24 10:00:00,2022-03-24 12:00:00,1723.7,1713.0,1713.0,1723.7,StopLoss,lower,1713.0,-10.700000000000045
180,ATGL,2022-03-25 10:00:00,2022-03-25 10:45:00,2048.3,2041.3,2022-03-25 10:00:00,2022-03-25 10:45:00,2041.3,2048.3,2041.3,2048.3,StopLoss,upper,2048.3,-7.000000000000227
182,TITAN,2022-03-25 10:30:00,2022-03-25 10:15:00,2553.4,2544.0,2022-03-25 10:15:00,2022-03-25 10:30:00,2553.4,2544.0,2544.0,2553.4,StopLoss,lower,2544.0,-9.400000000000091
183,TATACONSUM,2022-03-25 15:00:00,2022-03-25 09:45:00,731.25,723.35,2022-03-25 09:45:00,2022-03-25 15:00:00,731.25,730.7,730.7,731.25,DayEnd,lower,723.35,-0.5499999999999545
184,MARUTI,2022-03-25 10:15:00,2022-03-25 09:45:00,7480.0,7430.0,2022-03-25 09:45:00,2022-03-25 10:15:00,7480.0,7430.0,7430.0,7480.0,StopLoss,lower,7430.0,-50.0
185,GAIL,2022-03-28 10:00:00,2022-03-28 13:45:00,101.87,101.2,2022-03-28 10:00:00,2022-03-28 13:45:00,101.2,101.87,101.2,101.87,StopLoss,upper,101.87,-0.6700000000000017
186,ATGL,2022-03-28 09:45:00,2022-03-28 15:00:00,2125.0,2080.15,2022-03-28 09:45:00,2022-03-28 15:00:00,2080.15,2125.0,2080.15,2125.0,StopLoss,upper,2125.0,-44.84999999999991
187,PGHH,2022-03-28 10:15:00,2022-03-28 10:00:00,14556.7,14523.2,2022-03-28 10:00:00,2022-03-28 10:15:00,14556.7,14523.2,14523.2,14556.7,StopLoss,lower,14523.2,-33.5
188,VBL,2022-03-28 11:30:00,2022-03-28 10:00:00,623.0,620.13,2022-03-28 10:00:00,2022-03-28 11:30:00,623.0,620.13,620.13,623.0,StopLoss,lower,620.13,-2.8700000000000045
189,MGL,2022-03-29 09:45:00,2022-03-29 15:00:00,792.45,784.2,2022-03-29 09:45:00,2022-03-29 15:00:00,784.2,775.7,784.2,775.7,DayEnd,upper,792.45,8.5
191,ADANIGREEN,2022-03-30 10:15:00,2022-03-30 11:15:00,1986.5,1969.3,2022-03-30 10:15:00,2022-03-30 11:15:00,1969.3,1986.5,1969.3,1986.5,StopLoss,upper,1986.5,-17.200000000000045
192,ONGC,2022-03-30 10:30:00,2022-03-30 10:15:00,163.45,163.25,2022-03-30 10:15:00,2022-03-30 10:30:00,163.45,163.25,163.25,163.45,StopLoss,lower,163.25,-0.19999999999998863
193,NATIONALUM,2022-03-30 10:45:00,2022-03-30 10:15:00,117.2,116.8,2022-03-30 10:15:00,2022-03-30 10:45:00,117.2,116.8,116.8,117.2,StopLoss,lower,116.8,-0.4000000000000057
194,TECHM,2022-03-30 10:00:00,2022-03-30 09:45:00,1500.0,1492.45,2022-03-30 09:45:00,2022-03-30 10:00:00,1500.0,1492.45,1492.45,1500.0,StopLoss,lower,1492.45,-7.5499999999999545
195,BAJFINANCE,2022-03-31 10:15:00,2022-03-31 15:00:00,7394.15,7352.2,2022-03-31 10:15:00,2022-03-31 15:00:00,7352.2,7269.9,7352.2,7269.9,DayEnd,upper,7394.15,82.30000000000018
196,TATACOMM,2022-03-31 10:15:00,2022-03-31 11:00:00,1217.0,1206.25,2022-03-31 10:15:00,2022-03-31 11:00:00,1206.25,1217.0,1206.25,1217.0,StopLoss,upper,1217.0,-10.75
197,AJANTPHARM,2022-03-31 12:30:00,2022-03-31 10:15:00,1211.77,1208.0,2022-03-31 10:15:00,2022-03-31 12:30:00,1211.77,1208.0,1208.0,1211.77,StopLoss,lower,1208.0,-3.769999999999982
198,NTPC,2022-04-01 09:45:00,2022-04-01 10:30:00,139.8,138.85,2022-04-01 09:45:00,2022-04-01 10:30:00,138.85,139.8,138.85,139.8,StopLoss,upper,139.8,-0.950000000000017
199,IDFCFIRSTB,2022-04-01 10:15:00,2022-04-01 11:45:00,41.55,41.4,2022-04-01 10:15:00,2022-04-01 11:45:00,41.4,41.55,41.4,41.55,StopLoss,upper,41.55,-0.14999999999999858
201,HEROMOTOCO,2022-04-01 15:00:00,2022-04-01 09:45:00,2230.0,2202.35,2022-04-01 09:45:00,2022-04-01 15:00:00,2230.0,2236.35,2236.35,2230.0,DayEnd,lower,2202.35,6.349999999999909
202,DHANI,2022-04-04 10:00:00,2022-04-04 15:00:00,69.4,68.4,2022-04-04 10:00:00,2022-04-04 15:00:00,68.4,67.8,68.4,67.8,DayEnd,upper,69.4,0.6000000000000085
203,HDFCAMC,2022-04-04 10:15:00,2022-04-04 15:00:00,2476.0,2432.35,2022-04-04 10:15:00,2022-04-04 15:00:00,2432.35,2362.6,2432.35,2362.6,DayEnd,upper,2476.0,69.75
204,HDFCLIFE,2022-04-04 10:15:00,2022-04-04 15:00:00,597.55,583.45,2022-04-04 10:15:00,2022-04-04 15:00:00,583.45,574.25,583.45,574.25,DayEnd,upper,597.55,9.200000000000045
205,HDFCBANK,2022-04-04 10:30:00,2022-04-04 15:00:00,1701.75,1674.0,2022-04-04 10:30:00,2022-04-04 15:00:00,1674.0,1656.6,1674.0,1656.6,DayEnd,upper,1701.75,17.40000000000009
206,HDFC,2022-04-04 10:30:00,2022-04-04 15:00:00,2838.4,2765.55,2022-04-04 10:30:00,2022-04-04 15:00:00,2765.55,2680.95,2765.55,2680.95,DayEnd,upper,2838.4,84.60000000000036
207,EICHERMOT,2022-04-05 09:45:00,2022-04-05 10:15:00,2570.4,2544.4,2022-04-05 09:45:00,2022-04-05 10:15:00,2544.4,2570.4,2544.4,2570.4,StopLoss,upper,2570.4,-26.0
208,INDIAMART,2022-04-05 09:45:00,2022-04-05 15:00:00,5098.4,4984.4,2022-04-05 09:45:00,2022-04-05 15:00:00,4984.4,5054.0,4984.4,5054.0,DayEnd,upper,5098.4,-69.60000000000036
209,SBICARD,2022-04-05 10:15:00,2022-04-05 10:00:00,849.95,847.25,2022-04-05 10:00:00,2022-04-05 10:15:00,849.95,847.25,847.25,849.95,StopLoss,lower,847.25,-2.7000000000000455
210,NATCOPHARM,2022-04-05 10:15:00,2022-04-05 15:00:00,838.0,828.05,2022-04-05 10:15:00,2022-04-05 15:00:00,828.05,827.95,828.05,827.95,DayEnd,upper,838.0,0.09999999999990905
211,GLENMARK,2022-04-05 10:30:00,2022-04-05 15:00:00,475.3,472.5,2022-04-05 10:30:00,2022-04-05 15:00:00,472.5,470.5,472.5,470.5,DayEnd,upper,475.3,2.0
212,ATGL,2022-04-06 10:00:00,2022-04-06 15:00:00,2552.95,2527.0,2022-04-06 10:00:00,2022-04-06 15:00:00,2527.0,2506.5,2527.0,2506.5,DayEnd,upper,2552.95,20.5
213,TATAPOWER,2022-04-06 09:45:00,2022-04-06 11:00:00,285.75,282.1,2022-04-06 09:45:00,2022-04-06 11:00:00,282.1,285.75,282.1,285.75,StopLoss,upper,285.75,-3.6499999999999773
215,YESBANK,2022-04-07 09:45:00,2022-04-07 12:15:00,15.9,15.3,2022-04-07 09:45:00,2022-04-07 12:15:00,15.3,15.9,15.3,15.9,StopLoss,upper,15.9,-0.5999999999999996
216,BEL,2022-04-07 10:30:00,2022-04-07 12:45:00,78.28,77.5,2022-04-07 10:30:00,2022-04-07 12:45:00,77.5,78.28,77.5,78.28,StopLoss,upper,78.28,-0.7800000000000011
218,HDFC,2022-04-07 10:15:00,2022-04-07 10:00:00,2478.45,2472.35,2022-04-07 10:00:00,2022-04-07 10:15:00,2478.45,2472.35,2472.35,2478.45,StopLoss,lower,2472.35,-6.099999999999909
219,WIPRO,2022-04-07 10:30:00,2022-04-07 09:45:00,589.0,585.45,2022-04-07 09:45:00,2022-04-07 10:30:00,589.0,585.45,585.45,589.0,StopLoss,lower,585.45,-3.5499999999999545
220,M_MFIN,2022-04-08 10:15:00,2022-04-08 15:00:00,175.45,172.55,2022-04-08 10:15:00,2022-04-08 15:00:00,172.55,174.9,172.55,174.9,DayEnd,upper,175.45,-2.3499999999999943
221,ESCORTS,2022-04-08 10:15:00,2022-04-08 09:45:00,1640.0,1624.0,2022-04-08 09:45:00,2022-04-08 10:15:00,1640.0,1624.0,1624.0,1640.0,StopLoss,lower,1624.0,-16.0
223,INDIAMART,2022-04-11 10:15:00,2022-04-11 10:45:00,5105.0,5075.2,2022-04-11 10:15:00,2022-04-11 10:45:00,5075.2,5105.0,5075.2,5105.0,StopLoss,upper,5105.0,-29.800000000000182
224,HINDPETRO,2022-04-11 10:00:00,2022-04-11 15:00:00,306.5,304.0,2022-04-11 10:00:00,2022-04-11 15:00:00,304.0,302.35,304.0,302.35,DayEnd,upper,306.5,1.6499999999999773
225,SYNGENE,2022-04-11 10:15:00,2022-04-11 11:15:00,680.85,676.0,2022-04-11 10:15:00,2022-04-11 11:15:00,676.0,680.85,676.0,680.85,StopLoss,upper,680.85,-4.850000000000023
226,ADANIGREEN,2022-04-12 09:45:00,2022-04-12 15:00:00,2884.9,2825.1,2022-04-12 09:45:00,2022-04-12 15:00:00,2825.1,2808.8,2825.1,2808.8,DayEnd,upper,2884.9,16.299999999999727
227,ADANITRANS,2022-04-12 10:00:00,2022-04-12 15:00:00,2908.0,2866.7,2022-04-12 10:00:00,2022-04-12 15:00:00,2866.7,2747.0,2866.7,2747.0,DayEnd,upper,2908.0,119.69999999999982
228,BAJAJHLDNG,2022-04-12 11:15:00,2022-04-12 10:15:00,5913.1,5860.6,2022-04-12 10:15:00,2022-04-12 11:15:00,5913.1,5860.6,5860.6,5913.1,StopLoss,lower,5860.6,-52.5
229,HINDALCO,2022-04-12 11:00:00,2022-04-12 10:15:00,550.45,548.35,2022-04-12 10:15:00,2022-04-12 11:00:00,550.45,548.35,548.35,550.45,StopLoss,lower,548.35,-2.1000000000000227
230,COALINDIA,2022-04-12 12:15:00,2022-04-12 10:30:00,187.4,186.1,2022-04-12 10:30:00,2022-04-12 12:15:00,187.4,186.1,186.1,187.4,StopLoss,lower,186.1,-1.3000000000000114
231,ISEC,2022-04-13 10:15:00,2022-04-13 15:00:00,646.05,640.85,2022-04-13 10:15:00,2022-04-13 15:00:00,640.85,636.45,640.85,636.45,DayEnd,upper,646.05,4.399999999999977
232,JSWENERGY,2022-04-13 11:30:00,2022-04-13 10:30:00,335.0,330.0,2022-04-13 10:30:00,2022-04-13 11:30:00,335.0,330.0,330.0,335.0,StopLoss,lower,330.0,-5.0
233,ONGC,2022-04-18 10:00:00,2022-04-18 15:00:00,177.55,176.9,2022-04-18 10:00:00,2022-04-18 15:00:00,176.9,176.3,176.9,176.3,DayEnd,upper,177.55,0.5999999999999943
234,TATAELXSI,2022-04-18 12:00:00,2022-04-18 10:15:00,7999.85,7965.05,2022-04-18 10:15:00,2022-04-18 12:00:00,7999.85,7965.05,7965.05,7999.85,StopLoss,lower,7965.05,-34.80000000000018
235,TCS,2022-04-18 11:15:00,2022-04-18 10:15:00,3558.0,3545.25,2022-04-18 10:15:00,2022-04-18 11:15:00,3558.0,3545.25,3545.25,3558.0,StopLoss,lower,3545.25,-12.75
236,NTPC,2022-04-18 10:30:00,2022-04-18 13:45:00,163.15,161.2,2022-04-18 10:30:00,2022-04-18 13:45:00,161.2,163.15,161.2,163.15,StopLoss,upper,163.15,-1.950000000000017
237,MPHASIS,2022-04-18 10:45:00,2022-04-18 10:30:00,2867.35,2855.1,2022-04-18 10:30:00,2022-04-18 10:45:00,2867.35,2855.1,2855.1,2867.35,StopLoss,lower,2855.1,-12.25
238,OIL,2022-04-19 10:30:00,2022-04-19 15:00:00,248.4,246.45,2022-04-19 10:30:00,2022-04-19 15:00:00,246.45,241.45,246.45,241.45,DayEnd,upper,248.4,5.0
239,LAURUSLABS,2022-04-19 10:00:00,2022-04-19 15:00:00,624.45,618.4,2022-04-19 10:00:00,2022-04-19 15:00:00,618.4,605.95,618.4,605.95,DayEnd,upper,624.45,12.449999999999932
240,HDFC,2022-04-19 10:45:00,2022-04-19 10:30:00,2182.0,2176.65,2022-04-19 10:30:00,2022-04-19 10:45:00,2182.0,2176.65,2176.65,2182.0,StopLoss,lower,2176.65,-5.349999999999909
241,HDFCBANK,2022-04-19 10:45:00,2022-04-19 10:30:00,1359.35,1355.2,2022-04-19 10:30:00,2022-04-19 10:45:00,1359.35,1355.2,1355.2,1359.35,StopLoss,lower,1355.2,-4.149999999999864
242,NATCOPHARM,2022-04-19 10:15:00,2022-04-19 10:00:00,799.35,796.8,2022-04-19 10:00:00,2022-04-19 10:15:00,799.35,796.8,796.8,799.35,StopLoss,lower,796.8,-2.550000000000068
243,POWERGRID,2022-04-20 11:30:00,2022-04-20 10:00:00,226.0,224.2,2022-04-20 10:00:00,2022-04-20 11:30:00,226.0,224.2,224.2,226.0,StopLoss,lower,224.2,-1.8000000000000114
244,LT,2022-04-20 10:30:00,2022-04-20 10:00:00,1685.05,1674.0,2022-04-20 10:00:00,2022-04-20 10:30:00,1685.05,1674.0,1674.0,1685.05,StopLoss,lower,1674.0,-11.049999999999955
245,BIOCON,2022-04-21 10:30:00,2022-04-21 12:30:00,368.35,364.75,2022-04-21 10:30:00,2022-04-21 12:30:00,364.75,368.35,364.75,368.35,StopLoss,upper,368.35,-3.6000000000000227
246,ISEC,2022-04-21 15:00:00,2022-04-21 10:30:00,587.85,580.55,2022-04-21 10:30:00,2022-04-21 15:00:00,587.85,595.6,595.6,587.85,DayEnd,lower,580.55,7.75
247,HCLTECH,2022-04-22 09:45:00,2022-04-22 15:00:00,1131.45,1118.8,2022-04-22 09:45:00,2022-04-22 15:00:00,1118.8,1101.85,1118.8,1101.85,DayEnd,upper,1131.45,16.950000000000045
248,SBICARD,2022-04-22 10:00:00,2022-04-22 15:00:00,823.5,819.7,2022-04-22 10:00:00,2022-04-22 15:00:00,819.7,813.85,819.7,813.85,DayEnd,upper,823.5,5.850000000000023
249,HINDALCO,2022-04-22 14:45:00,2022-04-22 10:15:00,517.95,514.0,2022-04-22 10:15:00,2022-04-22 14:45:00,517.95,514.0,514.0,517.95,StopLoss,lower,514.0,-3.9500000000000455
250,CUMMINSIND,2022-04-25 10:45:00,2022-04-25 10:00:00,1014.9,1005.6,2022-04-25 10:00:00,2022-04-25 10:45:00,1014.9,1005.6,1005.6,1014.9,StopLoss,lower,1005.6,-9.299999999999955
251,JUBLFOOD,2022-04-25 11:45:00,2022-04-25 10:00:00,550.8,542.55,2022-04-25 10:00:00,2022-04-25 11:45:00,550.8,542.55,542.55,550.8,StopLoss,lower,542.55,-8.25
252,BPCL,2022-04-25 10:15:00,2022-04-25 10:00:00,378.5,375.25,2022-04-25 10:00:00,2022-04-25 10:15:00,378.5,375.25,375.25,378.5,StopLoss,lower,375.25,-3.25
253,NATIONALUM,2022-04-25 10:30:00,2022-04-25 10:00:00,111.2,109.65,2022-04-25 10:00:00,2022-04-25 10:30:00,111.2,109.65,109.65,111.2,StopLoss,lower,109.65,-1.5499999999999972
254,SAIL,2022-04-25 14:30:00,2022-04-25 10:00:00,97.75,96.75,2022-04-25 10:00:00,2022-04-25 14:30:00,97.75,96.75,96.75,97.75,StopLoss,lower,96.75,-1.0
255,INDIAMART,2022-04-26 09:45:00,2022-04-26 15:00:00,5042.5,4980.2,2022-04-26 09:45:00,2022-04-26 15:00:00,4980.2,4980.0,4980.2,4980.0,DayEnd,upper,5042.5,0.1999999999998181
256,RELIANCE,2022-04-27 10:00:00,2022-04-27 15:00:00,2822.95,2811.0,2022-04-27 10:00:00,2022-04-27 15:00:00,2811.0,2788.95,2811.0,2788.95,DayEnd,upper,2822.95,22.050000000000182
258,COROMANDEL,2022-04-28 10:15:00,2022-04-28 14:15:00,885.0,880.05,2022-04-28 10:15:00,2022-04-28 14:15:00,880.05,885.0,880.05,885.0,StopLoss,upper,885.0,-4.9500000000000455
259,ZEEL,2022-04-28 15:00:00,2022-04-28 10:45:00,248.6,247.6,2022-04-28 10:45:00,2022-04-28 15:00:00,248.6,256.5,256.5,248.6,DayEnd,lower,247.6,7.900000000000006
260,SUNPHARMA,2022-04-29 09:45:00,2022-04-29 15:00:00,950.9,941.0,2022-04-29 09:45:00,2022-04-29 15:00:00,941.0,932.55,941.0,932.55,DayEnd,upper,950.9,8.450000000000045
261,JUBLFOOD,2022-04-29 10:00:00,2022-04-29 15:00:00,561.25,552.9,2022-04-29 10:00:00,2022-04-29 15:00:00,552.9,554.3,552.9,554.3,DayEnd,upper,561.25,-1.3999999999999773
262,LICHSGFIN,2022-04-29 10:15:00,2022-04-29 15:00:00,392.9,391.55,2022-04-29 10:15:00,2022-04-29 15:00:00,391.55,382.25,391.55,382.25,DayEnd,upper,392.9,9.300000000000011
263,VBL,2022-04-29 10:15:00,2022-04-29 15:00:00,756.67,751.13,2022-04-29 10:15:00,2022-04-29 15:00:00,751.13,729.73,751.13,729.73,DayEnd,upper,756.67,21.399999999999977
264,MGL,2022-04-29 11:45:00,2022-04-29 10:15:00,789.35,781.8,2022-04-29 10:15:00,2022-04-29 11:45:00,789.35,781.8,781.8,789.35,StopLoss,lower,781.8,-7.550000000000068
265,L_TFH,2022-05-02 10:45:00,2022-05-02 09:45:00,87.3,84.95,2022-05-02 09:45:00,2022-05-02 10:45:00,87.3,84.95,84.95,87.3,StopLoss,lower,84.95,-2.3499999999999943
266,ASHOKLEY,2022-05-02 15:00:00,2022-05-02 09:45:00,124.7,123.7,2022-05-02 09:45:00,2022-05-02 15:00:00,124.7,126.2,126.2,124.7,DayEnd,lower,123.7,1.5
267,LALPATHLAB,2022-05-02 10:15:00,2022-05-02 10:00:00,2521.0,2513.25,2022-05-02 10:00:00,2022-05-02 10:15:00,2521.0,2513.25,2513.25,2521.0,StopLoss,lower,2513.25,-7.75
268,LTIM,2022-05-02 10:45:00,2022-05-02 10:00:00,4720.0,4695.0,2022-05-02 10:00:00,2022-05-02 10:45:00,4720.0,4695.0,4695.0,4720.0,StopLoss,lower,4695.0,-25.0
269,DIXON,2022-05-02 12:15:00,2022-05-02 10:15:00,4144.0,4105.0,2022-05-02 10:15:00,2022-05-02 12:15:00,4144.0,4105.0,4105.0,4144.0,StopLoss,lower,4105.0,-39.0
270,BRITANNIA,2022-05-04 10:00:00,2022-05-04 11:45:00,3433.0,3394.0,2022-05-04 10:00:00,2022-05-04 11:45:00,3394.0,3433.0,3394.0,3433.0,StopLoss,upper,3433.0,-39.0
271,APLLTD,2022-05-04 10:30:00,2022-05-04 10:15:00,741.1,733.85,2022-05-04 10:15:00,2022-05-04 10:30:00,741.1,733.85,733.85,741.1,StopLoss,lower,733.85,-7.25
272,APOLLOHOSP,2022-05-04 11:45:00,2022-05-04 10:30:00,4127.4,4100.1,2022-05-04 10:30:00,2022-05-04 11:45:00,4127.4,4100.1,4100.1,4127.4,StopLoss,lower,4100.1,-27.299999999999272
273,VOLTAS,2022-05-04 11:30:00,2022-05-04 10:30:00,1178.0,1172.9,2022-05-04 10:30:00,2022-05-04 11:30:00,1178.0,1172.9,1172.9,1178.0,StopLoss,lower,1172.9,-5.099999999999909
274,TITAN,2022-05-04 10:00:00,2022-05-04 09:45:00,2340.45,2322.0,2022-05-04 09:45:00,2022-05-04 10:00:00,2340.45,2322.0,2322.0,2340.45,StopLoss,lower,2322.0,-18.449999999999818
275,ONGC,2022-05-05 10:15:00,2022-05-05 15:00:00,167.7,167.05,2022-05-05 10:15:00,2022-05-05 15:00:00,167.05,164.65,167.05,164.65,DayEnd,upper,167.7,2.4000000000000057
